ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,AcceptedCmp6,Age,Age_Group,Income_Group,Family_Size,Frequency,Monetary,Total_Spending,Month
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,44,35-44,High,1,16,1812,1746,12
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,45,35-44,Medium,2,25,1461,1461,11
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,54,45-54,Medium,2,6,96,96,4
3515,1952,Graduation,Single,62307.0,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,62,55-64,Medium,2,9,160,147,2
2245,1969,Master,Partnered,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,45,35-44,Medium,3,10,139,137,4
6283,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,46,45-54,Medium,2,22,908,893,4
2246,1965,Master,Partnered,46891.0,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,49,45-54,Medium,2,8,183,171,1
6606,1969,Master,Partnered,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,45,35-44,High,2,19,1161,1127,3
5545,1972,PhD,Partnered,78075.0,0,0,2014-05-04,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,42,35-44,High,1,14,988,980,5
7342,1961,Master,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,53,45-54,Medium,2,27,1072,930,9
837,1977,Graduation,Partnered,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,37,35-44,Medium,3,12,174,168,11
9500,1959,Graduation,Partnered,58113.0,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,55,45-54,Medium,2,22,758,654,1
3602,1958,Master,Partnered,51412.0,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,56,55-64,Medium,2,11,195,192,12
234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,35,25- 34,Low,2,6,31,29,10
2995,1957,Master,Partnered,66636.0,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,57,55-64,Medium,1,17,1084,1074,8
1118,1956,Master,Partnered,50965.0,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,58,55-64,Medium,2,22,685,672,2
7789,1965,PhD,Partnered,84618.0,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,49,45-54,High,1,26,1672,1572,11
3068,1990,Graduation,Partnered,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,24,15-24,Low,1,6,43,31,10
8955,1957,PhD,Partnered,40451.0,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,57,55-64,Medium,3,5,49,49,2
945,1965,Graduation,Partnered,36317.0,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,49,45-54,Medium,2,9,133,130,5
5644,1957,Graduation,Partnered,42213.0,0,1,2013-12-10,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,57,55-64,Medium,2,15,363,360,12
7192,1955,Graduation,Partnered,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,59,55-64,Medium,2,18,545,472,4
2324,1972,Graduation,Partnered,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,42,35-44,High,2,31,1065,1027,10
697,1969,Graduation,Partnered,74918.0,0,0,2013-12-03,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,45,35-44,High,1,21,2047,1988,12
3439,1972,Graduation,Partnered,56721.0,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,42,35-44,Medium,3,15,296,290,10
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,39,35-44,Medium,3,11,140,131,6
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,49,45-54,Medium,2,17,530,447,7
8876,1963,PhD,Partnered,33629.0,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,51,45-54,Low,3,13,152,152,8
4500,1991,PhD,Partnered,68682.0,0,0,2013-06-10,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,23,15-24,High,1,24,1598,1598,6
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,51,45-54,Low,2,8,114,114,1
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,28,25- 34,Low,2,10,101,56,8
1176,1973,Graduation,Partnered,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,35-44,Low,2,4,25,19,9
1627,1957,Master,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,57,55-64,High,1,22,789,728,1
938,1981,Graduation,Partnered,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,33,25- 34,Medium,3,7,87,86,7
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,56,55-64,Low,3,11,90,89,9
257,1959,PhD,Partnered,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,55,45-54,High,2,20,1215,1203,4
4058,1955,PhD,Single,61284.0,0,0,2013-12-10,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,59,55-64,Medium,1,22,811,796,12
7736,1986,Graduation,Partnered,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,28,25- 34,Low,2,7,61,54,10
8210,1975,Master,Partnered,54730.0,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,39,35-44,Medium,2,18,405,402,8
833,1955,Master,Partnered,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,59,55-64,Medium,3,9,72,72,3
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,43,35-44,Medium,3,14,189,184,2
7325,1986,PhD,Partnered,38197.0,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,28,25- 34,Medium,2,5,40,40,6
1307,1978,Graduation,Divorced,41986.0,0,1,2014-09-02,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,36,35-44,Medium,2,10,63,58,9
1502,1983,Graduation,Partnered,28427.0,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,31,25- 34,Low,2,7,52,49,3
6211,1976,PhD,Partnered,37395.0,1,0,2014-02-05,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,38,35-44,Medium,2,5,39,39,2
843,1971,Graduation,Partnered,64722.0,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,43,35-44,Medium,2,25,805,805,5
4174,1956,Master,Partnered,55249.0,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,58,55-64,Medium,2,8,130,129,4
9757,1972,Graduation,Partnered,84906.0,0,0,2013-04-10,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,42,35-44,High,1,24,1631,1616,4
6918,1989,Graduation,Partnered,28691.0,1,0,2013-04-07,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,25,15-24,Low,2,5,34,30,4
286,1952,Graduation,Single,44213.0,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,62,55-64,Medium,3,12,152,141,11
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,30,25- 34,Low,2,5,21,15,1
1921,1967,PhD,Partnered,59062.0,2,1,2013-03-10,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,47,45-54,Medium,4,7,71,70,3
4138,1962,Graduation,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,52,45-54,High,2,23,899,793,5
7718,1947,Master,Partnered,66000.0,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,67,65+,Medium,1,10,711,660,4
1291,1978,PhD,Partnered,27683.0,1,0,2012-04-08,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,36,35-44,Low,2,16,351,342,4
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,43,35-44,Low,1,15,8,7,5
4136,1992,Basic,Single,7500.0,1,0,2012-03-12,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,22,15-24,Low,2,11,119,102,3
803,1968,Graduation,Partnered,40521.0,1,1,2013-05-04,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,46,45-54,Medium,3,4,21,21,5
4298,1973,PhD,Partnered,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,35-44,Low,2,4,10,10,3
10833,1975,Graduation,Partnered,65106.0,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,39,35-44,Medium,2,27,973,954,5
9606,1965,PhD,Partnered,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,49,45-54,High,1,13,1536,1507,8
8534,1952,Graduation,Partnered,67433.0,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,62,55-64,Medium,3,28,992,964,7
5153,1967,PhD,Partnered,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,47,45-54,High,2,34,1529,1470,2
961,1972,Graduation,Partnered,74716.0,0,1,2013-12-09,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,42,35-44,High,2,17,860,833,12
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,51,45-54,Medium,2,23,928,905,10
6653,1970,PhD,Partnered,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,44,35-44,Medium,3,18,418,418,7
9094,1955,Master,Partnered,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,59,55-64,Medium,2,16,587,572,3
810,1975,Graduation,Partnered,74190.0,0,1,2014-12-05,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,39,35-44,High,2,19,641,560,12
5493,1976,Graduation,Partnered,39356.0,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,38,35-44,Medium,3,4,23,23,3
2147,1969,Graduation,Partnered,76653.0,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,45,35-44,High,1,23,2279,2216,8
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,41,35-44,Medium,3,6,49,49,5
3979,1983,PhD,Divorced,90687.0,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,31,25- 34,High,1,17,1779,1762,5
6049,1982,Master,Partnered,73450.0,0,0,2013-05-12,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,32,25- 34,High,1,27,1804,1753,5
8147,1960,Graduation,Partnered,31454.0,1,1,2013-06-07,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,54,45-54,Low,3,8,48,48,6
1857,1952,Graduation,Single,47139.0,1,1,2014-06-03,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,62,55-64,Medium,3,7,83,83,6
3910,1975,Graduation,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,39,35-44,High,1,17,1862,1701,8
5207,1963,PhD,Partnered,53378.0,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,51,45-54,Medium,3,29,793,787,9
11114,1970,Graduation,Partnered,19656.0,1,0,2013-08-02,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,44,35-44,Low,2,9,84,80,8
5429,1948,PhD,Partnered,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,66,65+,Medium,2,10,183,182,8
9400,1958,Master,Single,85485.0,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,56,55-64,High,1,19,1383,1357,6
1740,1944,Graduation,Partnered,55956.0,0,0,2014-07-04,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,70,65+,Medium,1,16,999,961,7
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,51,45-54,Medium,2,24,825,810,1
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,42,35-44,Medium,2,14,246,229,8
635,1966,Master,Partnered,57183.0,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,48,45-54,Medium,3,25,610,605,3
7527,1968,Master,Divorced,23748.0,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,46,45-54,Low,2,9,76,70,11
10319,1971,Graduation,Partnered,66303.0,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,43,35-44,Medium,2,22,1286,1274,2
2296,1975,Master,Partnered,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,39,35-44,Medium,2,4,30,28,12
10637,1964,Graduation,Partnered,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,50,45-54,Medium,4,8,99,99,1
2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,36,35-44,High,1,22,1192,1171,9
907,1975,Graduation,Partnered,46149.0,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,39,35-44,Medium,2,18,362,356,11
3698,1983,Graduation,Partnered,78687.0,0,0,2012-09-08,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,31,25- 34,High,1,19,2130,1945,9
9516,1971,Master,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,43,35-44,Medium,1,28,1229,1175,8
679,1957,PhD,Partnered,37633.0,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,57,55-64,Medium,3,6,38,34,9
7384,1951,Master,Partnered,39767.0,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,63,55-64,Medium,1,17,485,424,7
5043,1951,Basic,Partnered,26997.0,0,0,2012-05-11,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,63,55-64,Low,1,13,434,411,5
5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,35-44,Low,2,5,44,42,3
339,1972,PhD,Partnered,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,42,35-44,Medium,2,18,496,496,11
2516,1969,Master,Partnered,46831.0,1,1,2013-08-06,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,45,35-44,Medium,3,7,78,76,8
9010,1972,Master,Partnered,83151.0,0,0,2013-10-02,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,42,35-44,High,1,23,2346,2199,10
378,1971,Graduation,Partnered,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,43,35-44,Medium,1,21,794,682,12
4808,1956,Graduation,Partnered,15759.0,0,0,2013-05-09,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,58,55-64,Low,1,4,17,15,5
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,43,35-44,Low,2,5,26,25,7
7628,1973,Master,Partnered,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,41,35-44,Medium,2,8,76,71,3
7128,1977,PhD,Single,42997.0,1,1,2013-07-12,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,37,35-44,Medium,3,4,15,15,7
2811,1963,PhD,Single,48918.0,1,1,2014-12-04,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,51,45-54,Medium,3,7,62,62,12
3551,1954,Master,Partnered,60033.0,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,60,55-64,Medium,2,10,198,197,3
1663,1978,PhD,Partnered,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,36,35-44,Low,2,5,49,47,10
5543,1966,Graduation,Partnered,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,48,45-54,Medium,2,25,802,795,6
1577,1946,Graduation,Partnered,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,68,65+,High,1,15,1736,1657,2
10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,36,35-44,Low,3,10,57,52,12
5336,1971,Master,Partnered,157733.0,1,0,2013-04-06,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,43,35-44,High,2,2,59,58,4
6024,1953,Graduation,Partnered,94384.0,0,0,2013-04-03,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,61,55-64,High,1,18,2302,2278,4
1878,1985,Master,Partnered,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,29,25- 34,Low,1,6,37,31,2
3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,44,35-44,Medium,3,16,310,305,2
6055,1979,Graduation,Partnered,71626.0,0,0,2012-01-11,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,35,25- 34,High,1,19,1305,1233,1
5841,1966,Graduation,Partnered,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,48,45-54,Medium,2,26,832,825,6
3972,1976,Graduation,Partnered,50200.0,1,1,2013-03-04,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,38,35-44,Medium,3,19,401,395,3
4394,1965,PhD,Partnered,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,49,45-54,High,1,23,1501,1472,5
5758,1982,Graduation,Partnered,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,32,25- 34,Medium,1,28,1189,1189,1
6658,1972,Graduation,Partnered,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,42,35-44,Medium,2,32,1194,1143,7
4603,1960,PhD,Partnered,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,54,45-54,Medium,2,21,656,624,1
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,58,55-64,Medium,1,23,1540,1526,11
10260,1965,Master,Partnered,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,49,45-54,Medium,2,15,311,306,8
7143,1955,Master,Partnered,74805.0,0,1,2013-06-11,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,59,55-64,High,2,26,820,658,6
8789,1989,Master,Partnered,59060.0,1,0,2014-11-01,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,25,15-24,Medium,2,14,274,234,11
6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,52,45-54,Low,3,9,57,57,4
4554,1965,Graduation,Partnered,47009.0,0,1,2013-01-10,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,49,45-54,Medium,2,17,448,403,1
4937,1973,Master,Partnered,46094.0,1,1,2014-10-06,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,35-44,Medium,3,5,44,42,10
1920,1972,Graduation,Partnered,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,42,35-44,Medium,3,8,102,98,7
8749,1984,Graduation,Partnered,37235.0,1,0,2014-01-02,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,30,25- 34,Medium,2,5,61,59,1
1650,1960,Master,Partnered,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,54,45-54,High,1,27,1643,1557,4
10377,1958,Master,Partnered,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,56,55-64,Medium,2,15,397,391,6
9206,1968,Graduation,Partnered,77382.0,0,1,2014-07-01,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,46,45-54,High,2,26,1121,1073,7
10971,1977,Graduation,Single,37774.0,2,0,2012-03-09,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,37,35-44,Medium,3,16,473,465,3
6398,1974,Basic,Partnered,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,40,35-44,Low,2,8,50,40,3
9212,1962,Master,Partnered,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,52,45-54,High,2,28,1678,1678,2
7937,1982,Graduation,Partnered,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,32,25- 34,Low,1,7,58,51,4
839,1975,PhD,Partnered,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,39,35-44,Medium,2,9,170,166,9
4246,1982,Master,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,32,25- 34,Low,1,2,373,362,12
158,1945,PhD,Partnered,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,69,65+,High,1,17,1196,1143,11
4832,1979,Graduation,Partnered,27244.0,1,0,2014-07-03,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,35,25- 34,Low,2,8,101,96,7
5621,1969,Graduation,Partnered,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,45,35-44,Medium,3,17,316,259,12
1945,1962,Graduation,Partnered,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,52,45-54,High,2,21,1400,1364,9
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,66,65+,High,1,27,1424,1354,7
2535,1978,Master,Partnered,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,36,35-44,High,2,20,844,844,8
11039,1975,Graduation,Partnered,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,39,35-44,Medium,2,13,311,278,9
9495,1982,Graduation,Partnered,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,32,25- 34,High,1,17,1149,1041,8
9635,1983,Master,Partnered,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,31,25- 34,Medium,1,8,129,127,4
